EROSION-INCENDIO ESTRUCTURAL	NARINO[EROSION-INCENDIO ESTRUCTURAL]	0
ERUPCION	ANTIOQUIA[ERUPCION]	445
ERUPCION	BOLIVAR[ERUPCION]	0
ERUPCION	CALDAS[ERUPCION]	0
ERUPCION	CAUCA[ERUPCION]	7729
ERUPCION	HUILA[ERUPCION]	2220
ERUPCION	NACION[ERUPCION]	0
ERUPCION	NARINO[ERUPCION]	0
ERUPCION	QUINDIO[ERUPCION]	0
ERUPCION	SUCRE[ERUPCION]	0
ERUPCION	TOLIMA[ERUPCION]	0
ERUPCION 	ANTIOQUIA[ERUPCION ]	150
ERUPCION VOLCANICA	ANTIOQUIA[ERUPCION VOLCANICA]	0
ERUPCION VOLCANICA	CAUCA[ERUPCION VOLCANICA]	0
ERUPCION VOLCANICA	HUILA[ERUPCION VOLCANICA]	0
ERUPCION VOLCANICA	NARINO[ERUPCION VOLCANICA]	0
ERUPCION VOLCANICA	TOLIMA[ERUPCION VOLCANICA]	0
EVENTO	DEPARTAMENTO[EVENTO]	0
EVENTO VOLCANICO	NARINO[EVENTO VOLCANICO]	0
EXPLOSION	ANTIOQUIA[EXPLOSION]	175
EXPLOSION	ATLANTICO[EXPLOSION]	120
EXPLOSION	BOGOTA, D.C.[EXPLOSION]	394
EXPLOSION	BOYACA[EXPLOSION]	321
EXPLOSION	CALDAS[EXPLOSION]	12
EXPLOSION	CAQUETA[EXPLOSION]	0
EXPLOSION	CASANARE[EXPLOSION]	0
EXPLOSION	CAUCA[EXPLOSION]	23
EXPLOSION	CHOCO[EXPLOSION]	1
EXPLOSION	CUNDINAMARCA[EXPLOSION]	500
EXPLOSION	HUILA[EXPLOSION]	5
EXPLOSION	LA GUAJIRA[EXPLOSION]	0
EXPLOSION	NORTE DE SANTANDER[EXPLOSION]	37
EXPLOSION	QUINDIO[EXPLOSION]	57
EXPLOSION	RISARALDA[EXPLOSION]	1205
EXPLOSION	TOLIMA[EXPLOSION]	26
EXPLOSION	VALLE DEL CAUCA[EXPLOSION]	84
FENOMENO ATMOSFERICO	SANTANDER[FENOMENO ATMOSFERICO]	0
FENOMENO ATMOSFERICO	VALLE DEL CAUCA[FENOMENO ATMOSFERICO]	0
GRANIZADA	ANTIOQUIA[GRANIZADA]	485
GRANIZADA	BOGOTA, D.C.[GRANIZADA]	1575
GRANIZADA	BOYACA[GRANIZADA]	535
GRANIZADA	CAUCA[GRANIZADA]	3170
GRANIZADA	CUNDINAMARCA[GRANIZADA]	742
GRANIZADA	NARINO[GRANIZADA]	0
GRANIZADA	NORTE DE SANTANDER[GRANIZADA]	830
GRANIZADA	QUINDIO[GRANIZADA]	30
GRANIZADA	RISARALDA[GRANIZADA]	85
GRANIZADA	SANTANDER[GRANIZADA]	1980
GRANIZADA	VALLE DEL CAUCA[GRANIZADA]	2365
HELADA	BOYACA[HELADA]	11000
HELADA	CAUCA[HELADA]	6735
HURACAN	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[HURACAN]	3074
INC.ESTRUCTURAL	ANTIOQUIA[INC.ESTRUCTURAL]	506
INC.ESTRUCTURAL	BOYACA[INC.ESTRUCTURAL]	150
INC.ESTRUCTURAL	CALDAS[INC.ESTRUCTURAL]	300
INC.ESTRUCTURAL	CAQUETA[INC.ESTRUCTURAL]	116
INC.ESTRUCTURAL	CAUCA[INC.ESTRUCTURAL]	15
INC.ESTRUCTURAL	CESAR[INC.ESTRUCTURAL]	36
INC.ESTRUCTURAL	CHOCO[INC.ESTRUCTURAL]	1126
INC.ESTRUCTURAL	CORDOBA[INC.ESTRUCTURAL]	0
INC.ESTRUCTURAL	CUNDINAMARCA[INC.ESTRUCTURAL]	0
INC.ESTRUCTURAL	GUAVIARE[INC.ESTRUCTURAL]	256
INC.ESTRUCTURAL	HUILA[INC.ESTRUCTURAL]	95
INC.ESTRUCTURAL	NARINO[INC.ESTRUCTURAL]	24
INC.ESTRUCTURAL	QUINDIO[INC.ESTRUCTURAL]	0
INC.ESTRUCTURAL	SANTANDER[INC.ESTRUCTURAL]	25
INC.ESTRUCTURAL	TOLIMA[INC.ESTRUCTURAL]	154
INC.ESTRUCTURAL	VALLE DEL CAUCA[INC.ESTRUCTURAL]	366
